NAME,pop,state,county,tract,bg,geoid
"Block Group 1, Census Tract 2695, Los Angeles County, California",728,06,037,269500,1,060372695001
"Block Group 1, Census Tract 2693, Los Angeles County, California",624,06,037,269300,1,060372693001
"Block Group 3, Census Tract 2693, Los Angeles County, California",1035,06,037,269300,3,060372693003
"Block Group 4, Census Tract 2695, Los Angeles County, California",988,06,037,269500,4,060372695004
"Block Group 1, Census Tract 2698, Los Angeles County, California",1153,06,037,269800,1,060372698001
"Block Group 2, Census Tract 2013.02, Los Angeles County, California",1012,06,037,201302,2,060372013022
"Block Group 1, Census Tract 2015.03, Los Angeles County, California",2133,06,037,201503,1,060372015031
"Block Group 1, Census Tract 2074, Los Angeles County, California",1384,06,037,207400,1,060372074001
"Block Group 2, Census Tract 2089.03, Los Angeles County, California",1819,06,037,208903,2,060372089032
"Block Group 1, Census Tract 2092, Los Angeles County, California",4356,06,037,209200,1,060372092001
"Block Group 1, Census Tract 2100.10, Los Angeles County, California",1407,06,037,210010,1,060372100101
"Block Group 2, Census Tract 2100.10, Los Angeles County, California",1025,06,037,210010,2,060372100102
"Block Group 2, Census Tract 2114.20, Los Angeles County, California",1335,06,037,211420,2,060372114202
"Block Group 2, Census Tract 1918.20, Los Angeles County, California",1208,06,037,191820,2,060371918202
"Block Group 1, Census Tract 1918.20, Los Angeles County, California",1069,06,037,191820,1,060371918201
"Block Group 2, Census Tract 1925.10, Los Angeles County, California",2444,06,037,192510,2,060371925102
"Block Group 2, Census Tract 1925.20, Los Angeles County, California",2276,06,037,192520,2,060371925202
"Block Group 1, Census Tract 1926.10, Los Angeles County, California",1323,06,037,192610,1,060371926101
"Block Group 3, Census Tract 1926.10, Los Angeles County, California",2090,06,037,192610,3,060371926103
"Block Group 1, Census Tract 1945, Los Angeles County, California",1044,06,037,194500,1,060371945001
"Block Group 2, Census Tract 1945, Los Angeles County, California",925,06,037,194500,2,060371945002
"Block Group 2, Census Tract 1953, Los Angeles County, California",680,06,037,195300,2,060371953002
"Block Group 3, Census Tract 1953, Los Angeles County, California",1573,06,037,195300,3,060371953003
"Block Group 1, Census Tract 1956, Los Angeles County, California",986,06,037,195600,1,060371956001
"Block Group 3, Census Tract 1956, Los Angeles County, California",539,06,037,195600,3,060371956003
"Block Group 3, Census Tract 1994, Los Angeles County, California",1908,06,037,199400,3,060371994003
"Block Group 1, Census Tract 2718.02, Los Angeles County, California",1214,06,037,271802,1,060372718021
"Block Group 2, Census Tract 6031.01, Los Angeles County, California",1153,06,037,603101,2,060376031012
"Block Group 3, Census Tract 6031.01, Los Angeles County, California",1299,06,037,603101,3,060376031013
"Block Group 5, Census Tract 4814.02, Los Angeles County, California",1100,06,037,481402,5,060374814025
"Block Group 1, Census Tract 4828, Los Angeles County, California",895,06,037,482800,1,060374828001
"Block Group 3, Census Tract 4828, Los Angeles County, California",2248,06,037,482800,3,060374828003
"Block Group 2, Census Tract 4828, Los Angeles County, California",1355,06,037,482800,2,060374828002
"Block Group 3, Census Tract 5032.01, Los Angeles County, California",1252,06,037,503201,3,060375032013
"Block Group 1, Census Tract 5032.01, Los Angeles County, California",999,06,037,503201,1,060375032011
"Block Group 2, Census Tract 5032.01, Los Angeles County, California",1836,06,037,503201,2,060375032012
"Block Group 4, Census Tract 6510.01, Los Angeles County, California",673,06,037,651001,4,060376510014
"Block Group 1, Census Tract 6510.01, Los Angeles County, California",1071,06,037,651001,1,060376510011
"Block Group 2, Census Tract 6510.01, Los Angeles County, California",1199,06,037,651001,2,060376510012
"Block Group 3, Census Tract 6510.01, Los Angeles County, California",2631,06,037,651001,3,060376510013
"Block Group 2, Census Tract 7010, Los Angeles County, California",945,06,037,701000,2,060377010002
"Block Group 3, Census Tract 2037.20, Los Angeles County, California",610,06,037,203720,3,060372037203
"Block Group 2, Census Tract 2042, Los Angeles County, California",1966,06,037,204200,2,060372042002
"Block Group 1, Census Tract 2042, Los Angeles County, California",1714,06,037,204200,1,060372042001
"Block Group 4, Census Tract 2043, Los Angeles County, California",1506,06,037,204300,4,060372043004
"Block Group 2, Census Tract 2043, Los Angeles County, California",1742,06,037,204300,2,060372043002
"Block Group 2, Census Tract 2093, Los Angeles County, California",2520,06,037,209300,2,060372093002
"Block Group 2, Census Tract 2098.20, Los Angeles County, California",1068,06,037,209820,2,060372098202
"Block Group 1, Census Tract 4033.23, Los Angeles County, California",1729,06,037,403323,1,060374033231
"Block Group 2, Census Tract 4033.23, Los Angeles County, California",1642,06,037,403323,2,060374033232
"Block Group 1, Census Tract 4034.01, Los Angeles County, California",1744,06,037,403401,1,060374034011
"Block Group 2, Census Tract 4034.01, Los Angeles County, California",1353,06,037,403401,2,060374034012
"Block Group 2, Census Tract 4040, Los Angeles County, California",1025,06,037,404000,2,060374040002
"Block Group 3, Census Tract 4040, Los Angeles County, California",1294,06,037,404000,3,060374040003
"Block Group 4, Census Tract 4040, Los Angeles County, California",1613,06,037,404000,4,060374040004
"Block Group 2, Census Tract 4038.02, Los Angeles County, California",1023,06,037,403802,2,060374038022
"Block Group 2, Census Tract 5764.03, Los Angeles County, California",2488,06,037,576403,2,060375764032
"Block Group 1, Census Tract 5765.03, Los Angeles County, California",2429,06,037,576503,1,060375765031
"Block Group 2, Census Tract 5765.01, Los Angeles County, California",1339,06,037,576501,2,060375765012
"Block Group 2, Census Tract 5765.02, Los Angeles County, California",889,06,037,576502,2,060375765022
"Block Group 3, Census Tract 5765.02, Los Angeles County, California",976,06,037,576502,3,060375765023
"Block Group 2, Census Tract 5765.03, Los Angeles County, California",2081,06,037,576503,2,060375765032
"Block Group 2, Census Tract 5769.01, Los Angeles County, California",1712,06,037,576901,2,060375769012
"Block Group 1, Census Tract 5769.01, Los Angeles County, California",2129,06,037,576901,1,060375769011
"Block Group 5, Census Tract 5773, Los Angeles County, California",822,06,037,577300,5,060375773005
"Block Group 1, Census Tract 5773, Los Angeles County, California",982,06,037,577300,1,060375773001
"Block Group 3, Census Tract 5773, Los Angeles County, California",592,06,037,577300,3,060375773003
"Block Group 6, Census Tract 5773, Los Angeles County, California",501,06,037,577300,6,060375773006
"Block Group 3, Census Tract 6013.03, Los Angeles County, California",2468,06,037,601303,3,060376013033
"Block Group 1, Census Tract 6021.04, Los Angeles County, California",3231,06,037,602104,1,060376021041
"Block Group 2, Census Tract 6021.04, Los Angeles County, California",2630,06,037,602104,2,060376021042
"Block Group 1, Census Tract 6001, Los Angeles County, California",3065,06,037,600100,1,060376001001
"Block Group 2, Census Tract 6001, Los Angeles County, California",1553,06,037,600100,2,060376001002
"Block Group 3, Census Tract 4819.01, Los Angeles County, California",1568,06,037,481901,3,060374819013
"Block Group 1, Census Tract 4819.01, Los Angeles County, California",1448,06,037,481901,1,060374819011
"Block Group 4, Census Tract 4819.01, Los Angeles County, California",2269,06,037,481901,4,060374819014
"Block Group 1, Census Tract 4821.01, Los Angeles County, California",880,06,037,482101,1,060374821011
"Block Group 2, Census Tract 4821.01, Los Angeles County, California",1345,06,037,482101,2,060374821012
"Block Group 3, Census Tract 4821.01, Los Angeles County, California",2416,06,037,482101,3,060374821013
"Block Group 3, Census Tract 4822.01, Los Angeles County, California",1530,06,037,482201,3,060374822013
"Block Group 2, Census Tract 4822.01, Los Angeles County, California",960,06,037,482201,2,060374822012
"Block Group 1, Census Tract 4822.01, Los Angeles County, California",1516,06,037,482201,1,060374822011
"Block Group 2, Census Tract 4822.02, Los Angeles County, California",1909,06,037,482202,2,060374822022
"Block Group 3, Census Tract 4822.02, Los Angeles County, California",2166,06,037,482202,3,060374822023
"Block Group 1, Census Tract 4822.02, Los Angeles County, California",822,06,037,482202,1,060374822021
"Block Group 1, Census Tract 4825.03, Los Angeles County, California",2012,06,037,482503,1,060374825031
"Block Group 2, Census Tract 4827.01, Los Angeles County, California",980,06,037,482701,2,060374827012
"Block Group 4, Census Tract 4827.01, Los Angeles County, California",1688,06,037,482701,4,060374827014
"Block Group 1, Census Tract 5411, Los Angeles County, California",1213,06,037,541100,1,060375411001
"Block Group 2, Census Tract 5428, Los Angeles County, California",1088,06,037,542800,2,060375428002
"Block Group 1, Census Tract 5428, Los Angeles County, California",1179,06,037,542800,1,060375428001
"Block Group 2, Census Tract 9006.07, Los Angeles County, California",1973,06,037,900607,2,060379006072
"Block Group 1, Census Tract 9010.03, Los Angeles County, California",4884,06,037,901003,1,060379010031
"Block Group 2, Census Tract 9010.04, Los Angeles County, California",1611,06,037,901004,2,060379010042
"Block Group 3, Census Tract 9010.04, Los Angeles County, California",10617,06,037,901004,3,060379010043
"Block Group 4, Census Tract 5727, Los Angeles County, California",1870,06,037,572700,4,060375727004
"Block Group 1, Census Tract 9107.06, Los Angeles County, California",6212,06,037,910706,1,060379107061
"Block Group 3, Census Tract 5717.01, Los Angeles County, California",2410,06,037,571701,3,060375717013
"Block Group 2, Census Tract 5717.01, Los Angeles County, California",2157,06,037,571701,2,060375717012
"Block Group 1, Census Tract 5727, Los Angeles County, California",953,06,037,572700,1,060375727001
"Block Group 2, Census Tract 5731, Los Angeles County, California",3590,06,037,573100,2,060375731002
"Block Group 4, Census Tract 5731, Los Angeles County, California",826,06,037,573100,4,060375731004
"Block Group 3, Census Tract 5731, Los Angeles County, California",792,06,037,573100,3,060375731003
"Block Group 1, Census Tract 5734.01, Los Angeles County, California",1466,06,037,573401,1,060375734011
"Block Group 1, Census Tract 5740, Los Angeles County, California",748,06,037,574000,1,060375740001
"Block Group 2, Census Tract 5740, Los Angeles County, California",1029,06,037,574000,2,060375740002
"Block Group 5, Census Tract 5740, Los Angeles County, California",1386,06,037,574000,5,060375740005
"Block Group 2, Census Tract 5749.01, Los Angeles County, California",754,06,037,574901,2,060375749012
"Block Group 3, Census Tract 5749.01, Los Angeles County, California",1075,06,037,574901,3,060375749013
"Block Group 1, Census Tract 5749.01, Los Angeles County, California",992,06,037,574901,1,060375749011
"Block Group 1, Census Tract 5752.01, Los Angeles County, California",1424,06,037,575201,1,060375752011
"Block Group 3, Census Tract 5752.01, Los Angeles County, California",1749,06,037,575201,3,060375752013
"Block Group 4, Census Tract 3006, Los Angeles County, California",1861,06,037,300600,4,060373006004
"Block Group 3, Census Tract 3006, Los Angeles County, California",3421,06,037,300600,3,060373006003
"Block Group 5, Census Tract 3006, Los Angeles County, California",2423,06,037,300600,5,060373006005
"Block Group 3, Census Tract 3009.01, Los Angeles County, California",2984,06,037,300901,3,060373009013
"Block Group 3, Census Tract 3011, Los Angeles County, California",1010,06,037,301100,3,060373011003
"Block Group 4, Census Tract 3011, Los Angeles County, California",843,06,037,301100,4,060373011004
"Block Group 5, Census Tract 3011, Los Angeles County, California",1246,06,037,301100,5,060373011005
"Block Group 1, Census Tract 3011, Los Angeles County, California",816,06,037,301100,1,060373011001
"Block Group 3, Census Tract 3022.02, Los Angeles County, California",785,06,037,302202,3,060373022023
"Block Group 4, Census Tract 3022.02, Los Angeles County, California",785,06,037,302202,4,060373022024
"Block Group 2, Census Tract 3023.02, Los Angeles County, California",1635,06,037,302302,2,060373023022
"Block Group 3, Census Tract 3023.02, Los Angeles County, California",1259,06,037,302302,3,060373023023
"Block Group 4, Census Tract 3023.02, Los Angeles County, California",1038,06,037,302302,4,060373023024
"Block Group 1, Census Tract 3113, Los Angeles County, California",925,06,037,311300,1,060373113001
"Block Group 2, Census Tract 3113, Los Angeles County, California",1479,06,037,311300,2,060373113002
"Block Group 1, Census Tract 3200, Los Angeles County, California",0,06,037,320000,1,060373200001
"Block Group 1, Census Tract 4086.29, Los Angeles County, California",1317,06,037,408629,1,060374086291
"Block Group 1, Census Tract 4307.24, Los Angeles County, California",2491,06,037,430724,1,060374307241
"Block Group 4, Census Tract 4311, Los Angeles County, California",555,06,037,431100,4,060374311004
"Block Group 3, Census Tract 4311, Los Angeles County, California",1027,06,037,431100,3,060374311003
"Block Group 1, Census Tract 4311, Los Angeles County, California",2255,06,037,431100,1,060374311001
"Block Group 1, Census Tract 4323, Los Angeles County, California",1619,06,037,432300,1,060374323001
"Block Group 3, Census Tract 4323, Los Angeles County, California",1296,06,037,432300,3,060374323003
"Block Group 2, Census Tract 4324.01, Los Angeles County, California",1370,06,037,432401,2,060374324012
"Block Group 1, Census Tract 7025.01, Los Angeles County, California",935,06,037,702501,1,060377025011
"Block Group 2, Census Tract 7025.01, Los Angeles County, California",435,06,037,702501,2,060377025012
"Block Group 5, Census Tract 7025.01, Los Angeles County, California",590,06,037,702501,5,060377025015
"Block Group 4, Census Tract 7025.01, Los Angeles County, California",2053,06,037,702501,4,060377025014
"Block Group 3, Census Tract 7025.01, Los Angeles County, California",744,06,037,702501,3,060377025013
"Block Group 2, Census Tract 9007.05, Los Angeles County, California",1996,06,037,900705,2,060379007052
"Block Group 1, Census Tract 9007.05, Los Angeles County, California",1471,06,037,900705,1,060379007051
"Block Group 2, Census Tract 4631.02, Los Angeles County, California",960,06,037,463102,2,060374631022
"Block Group 3, Census Tract 4631.02, Los Angeles County, California",888,06,037,463102,3,060374631023
"Block Group 1, Census Tract 4631.02, Los Angeles County, California",1839,06,037,463102,1,060374631021
"Block Group 1, Census Tract 4824.02, Los Angeles County, California",3826,06,037,482402,1,060374824021
"Block Group 2, Census Tract 4824.02, Los Angeles County, California",3759,06,037,482402,2,060374824022
"Block Group 2, Census Tract 5334.01, Los Angeles County, California",1006,06,037,533401,2,060375334012
"Block Group 1, Census Tract 5334.01, Los Angeles County, California",2785,06,037,533401,1,060375334011
"Block Group 2, Census Tract 5343.01, Los Angeles County, California",2175,06,037,534301,2,060375343012
"Block Group 1, Census Tract 5343.01, Los Angeles County, California",2220,06,037,534301,1,060375343011
"Block Group 1, Census Tract 4324.01, Los Angeles County, California",2321,06,037,432401,1,060374324011
"Block Group 2, Census Tract 4082.12, Los Angeles County, California",2564,06,037,408212,2,060374082122
"Block Group 2, Census Tract 4086.26, Los Angeles County, California",846,06,037,408626,2,060374086262
"Block Group 1, Census Tract 4086.26, Los Angeles County, California",1389,06,037,408626,1,060374086261
"Block Group 2, Census Tract 4318, Los Angeles County, California",2292,06,037,431800,2,060374318002
"Block Group 3, Census Tract 4318, Los Angeles County, California",1688,06,037,431800,3,060374318003
"Block Group 1, Census Tract 4318, Los Angeles County, California",1979,06,037,431800,1,060374318001
"Block Group 3, Census Tract 4603.02, Los Angeles County, California",1529,06,037,460302,3,060374603023
"Block Group 4, Census Tract 4603.02, Los Angeles County, California",1359,06,037,460302,4,060374603024
"Block Group 1, Census Tract 4637, Los Angeles County, California",894,06,037,463700,1,060374637001
"Block Group 2, Census Tract 4637, Los Angeles County, California",1990,06,037,463700,2,060374637002
"Block Group 1, Census Tract 4002.05, Los Angeles County, California",2979,06,037,400205,1,060374002051
"Block Group 1, Census Tract 1153.02, Los Angeles County, California",4132,06,037,115302,1,060371153021
"Block Group 3, Census Tract 1173.02, Los Angeles County, California",866,06,037,117302,3,060371173023
"Block Group 4, Census Tract 1173.02, Los Angeles County, California",2136,06,037,117302,4,060371173024
"Block Group 1, Census Tract 9006.06, Los Angeles County, California",2419,06,037,900606,1,060379006061
"Block Group 1, Census Tract 1173.02, Los Angeles County, California",875,06,037,117302,1,060371173021
"Block Group 3, Census Tract 1219, Los Angeles County, California",1028,06,037,121900,3,060371219003
"Block Group 1, Census Tract 1219, Los Angeles County, California",1417,06,037,121900,1,060371219001
"Block Group 4, Census Tract 9008.03, Los Angeles County, California",3022,06,037,900803,4,060379008034
"Block Group 3, Census Tract 9008.03, Los Angeles County, California",1620,06,037,900803,3,060379008033
"Block Group 2, Census Tract 9008.03, Los Angeles County, California",2228,06,037,900803,2,060379008032
"Block Group 2, Census Tract 9011.01, Los Angeles County, California",1814,06,037,901101,2,060379011012
"Block Group 3, Census Tract 5415, Los Angeles County, California",1365,06,037,541500,3,060375415003
"Block Group 1, Census Tract 5424.01, Los Angeles County, California",842,06,037,542401,1,060375424011
"Block Group 2, Census Tract 5424.01, Los Angeles County, California",1787,06,037,542401,2,060375424012
"Block Group 4, Census Tract 5424.01, Los Angeles County, California",1145,06,037,542401,4,060375424014
"Block Group 2, Census Tract 5432.01, Los Angeles County, California",2353,06,037,543201,2,060375432012
"Block Group 2, Census Tract 5436.02, Los Angeles County, California",2246,06,037,543602,2,060375436022
"Block Group 1, Census Tract 5436.02, Los Angeles County, California",3945,06,037,543602,1,060375436021
"Block Group 3, Census Tract 5512.02, Los Angeles County, California",2294,06,037,551202,3,060375512023
"Block Group 2, Census Tract 5512.02, Los Angeles County, California",688,06,037,551202,2,060375512022
"Block Group 4, Census Tract 3201, Los Angeles County, California",1525,06,037,320100,4,060373201004
"Block Group 3, Census Tract 3201, Los Angeles County, California",2720,06,037,320100,3,060373201003
"Block Group 2, Census Tract 4002.04, Los Angeles County, California",1205,06,037,400204,2,060374002042
"Block Group 1, Census Tract 4002.04, Los Angeles County, California",2798,06,037,400204,1,060374002041
"Block Group 2, Census Tract 4003.02, Los Angeles County, California",1640,06,037,400302,2,060374003022
"Block Group 2, Census Tract 4011.01, Los Angeles County, California",1256,06,037,401101,2,060374011012
"Block Group 3, Census Tract 4011.01, Los Angeles County, California",1066,06,037,401101,3,060374011013
"Block Group 2, Census Tract 4012.01, Los Angeles County, California",1713,06,037,401201,2,060374012012
"Block Group 1, Census Tract 1343.03, Los Angeles County, California",1421,06,037,134303,1,060371343031
"Block Group 3, Census Tract 1343.03, Los Angeles County, California",1412,06,037,134303,3,060371343033
"Block Group 2, Census Tract 1345.20, Los Angeles County, California",2368,06,037,134520,2,060371345202
"Block Group 2, Census Tract 4628, Los Angeles County, California",1448,06,037,462800,2,060374628002
"Block Group 3, Census Tract 4639, Los Angeles County, California",1036,06,037,463900,3,060374639003
"Block Group 1, Census Tract 4639, Los Angeles County, California",1106,06,037,463900,1,060374639001
"Block Group 3, Census Tract 4016.01, Los Angeles County, California",2222,06,037,401601,3,060374016013
"Block Group 1, Census Tract 4016.01, Los Angeles County, California",749,06,037,401601,1,060374016011
"Block Group 1, Census Tract 4021.01, Los Angeles County, California",2517,06,037,402101,1,060374021011
"Block Group 2, Census Tract 5741, Los Angeles County, California",1268,06,037,574100,2,060375741002
"Block Group 3, Census Tract 5741, Los Angeles County, California",1010,06,037,574100,3,060375741003
"Block Group 3, Census Tract 5744, Los Angeles County, California",970,06,037,574400,3,060375744003
"Block Group 5, Census Tract 5744, Los Angeles County, California",855,06,037,574400,5,060375744005
"Block Group 6, Census Tract 5744, Los Angeles County, California",633,06,037,574400,6,060375744006
"Block Group 2, Census Tract 5744, Los Angeles County, California",637,06,037,574400,2,060375744002
"Block Group 1, Census Tract 5744, Los Angeles County, California",669,06,037,574400,1,060375744001
"Block Group 4, Census Tract 5744, Los Angeles County, California",1473,06,037,574400,4,060375744004
"Block Group 4, Census Tract 4624, Los Angeles County, California",928,06,037,462400,4,060374624004
"Block Group 1, Census Tract 1375.02, Los Angeles County, California",840,06,037,137502,1,060371375021
"Block Group 3, Census Tract 4624, Los Angeles County, California",809,06,037,462400,3,060374624003
"Block Group 1, Census Tract 4802.01, Los Angeles County, California",1468,06,037,480201,1,060374802011
"Block Group 3, Census Tract 4802.01, Los Angeles County, California",1426,06,037,480201,3,060374802013
"Block Group 3, Census Tract 1375.02, Los Angeles County, California",1955,06,037,137502,3,060371375023
"Block Group 1, Census Tract 1397.02, Los Angeles County, California",1391,06,037,139702,1,060371397021
"Block Group 2, Census Tract 1397.02, Los Angeles County, California",736,06,037,139702,2,060371397022
"Block Group 4, Census Tract 1397.02, Los Angeles County, California",2437,06,037,139702,4,060371397024
"Block Group 2, Census Tract 4639, Los Angeles County, California",1046,06,037,463900,2,060374639002
"Block Group 1, Census Tract 4642, Los Angeles County, California",668,06,037,464200,1,060374642001
"Block Group 5, Census Tract 4642, Los Angeles County, California",832,06,037,464200,5,060374642005
"Block Group 6, Census Tract 4642, Los Angeles County, California",1473,06,037,464200,6,060374642006
"Block Group 4, Census Tract 4642, Los Angeles County, California",1392,06,037,464200,4,060374642004
"Block Group 3, Census Tract 4642, Los Angeles County, California",1067,06,037,464200,3,060374642003
"Block Group 2, Census Tract 4642, Los Angeles County, California",639,06,037,464200,2,060374642002
"Block Group 2, Census Tract 2971.20, Los Angeles County, California",1800,06,037,297120,2,060372971202
"Block Group 1, Census Tract 2971.20, Los Angeles County, California",1297,06,037,297120,1,060372971201
"Block Group 1, Census Tract 3005.01, Los Angeles County, California",1560,06,037,300501,1,060373005011
"Block Group 1, Census Tract 2974, Los Angeles County, California",671,06,037,297400,1,060372974001
"Block Group 2, Census Tract 2974, Los Angeles County, California",2145,06,037,297400,2,060372974002
"Block Group 3, Census Tract 2974, Los Angeles County, California",653,06,037,297400,3,060372974003
"Block Group 2, Census Tract 3005.01, Los Angeles County, California",465,06,037,300501,2,060373005012
"Block Group 2, Census Tract 1061.11, Los Angeles County, California",2936,06,037,106111,2,060371061112
"Block Group 1, Census Tract 1061.11, Los Angeles County, California",1546,06,037,106111,1,060371061111
"Block Group 1, Census Tract 1061.14, Los Angeles County, California",4794,06,037,106114,1,060371061141
"Block Group 3, Census Tract 1066.42, Los Angeles County, California",1163,06,037,106642,3,060371066423
"Block Group 1, Census Tract 1081.03, Los Angeles County, California",1883,06,037,108103,1,060371081031
"Block Group 1, Census Tract 1132.11, Los Angeles County, California",2065,06,037,113211,1,060371132111
"Block Group 2, Census Tract 1152.01, Los Angeles County, California",2308,06,037,115201,2,060371152012
"Block Group 1, Census Tract 1152.01, Los Angeles County, California",2249,06,037,115201,1,060371152011
"Block Group 1, Census Tract 1380, Los Angeles County, California",2066,06,037,138000,1,060371380001
"Block Group 3, Census Tract 1380, Los Angeles County, California",2034,06,037,138000,3,060371380003
"Block Group 1, Census Tract 1816, Los Angeles County, California",2810,06,037,181600,1,060371816001
"Block Group 1, Census Tract 1872, Los Angeles County, California",1423,06,037,187200,1,060371872001
"Block Group 2, Census Tract 1914.20, Los Angeles County, California",1250,06,037,191420,2,060371914202
"Block Group 1, Census Tract 1914.20, Los Angeles County, California",2173,06,037,191420,1,060371914201
"Block Group 1, Census Tract 1955, Los Angeles County, California",1982,06,037,195500,1,060371955001
"Block Group 4, Census Tract 1955, Los Angeles County, California",551,06,037,195500,4,060371955004
"Block Group 1, Census Tract 4082.12, Los Angeles County, California",2721,06,037,408212,1,060374082121
"Block Group 1, Census Tract 1330, Los Angeles County, California",1197,06,037,133000,1,060371330001
"Block Group 3, Census Tract 1330, Los Angeles County, California",1583,06,037,133000,3,060371330003
"Block Group 1, Census Tract 1341.01, Los Angeles County, California",3228,06,037,134101,1,060371341011
"Block Group 1, Census Tract 4807.04, Los Angeles County, California",1529,06,037,480704,1,060374807041
"Block Group 2, Census Tract 4807.04, Los Angeles County, California",3197,06,037,480704,2,060374807042
"Block Group 4, Census Tract 4808.03, Los Angeles County, California",850,06,037,480803,4,060374808034
"Block Group 3, Census Tract 4808.03, Los Angeles County, California",969,06,037,480803,3,060374808033
"Block Group 2, Census Tract 4812.01, Los Angeles County, California",1443,06,037,481201,2,060374812012
"Block Group 3, Census Tract 4812.01, Los Angeles County, California",1447,06,037,481201,3,060374812013
"Block Group 2, Census Tract 4825.21, Los Angeles County, California",1514,06,037,482521,2,060374825212
"Block Group 3, Census Tract 4825.21, Los Angeles County, California",2424,06,037,482521,3,060374825213
"Block Group 3, Census Tract 4339.01, Los Angeles County, California",1270,06,037,433901,3,060374339013
"Block Group 1, Census Tract 5023.01, Los Angeles County, California",1374,06,037,502301,1,060375023011
"Block Group 3, Census Tract 5023.01, Los Angeles County, California",1361,06,037,502301,3,060375023013
"Block Group 5, Census Tract 5023.01, Los Angeles County, California",783,06,037,502301,5,060375023015
"Block Group 1, Census Tract 2966, Los Angeles County, California",1370,06,037,296600,1,060372966001
"Block Group 2, Census Tract 5023.01, Los Angeles County, California",765,06,037,502301,2,060375023012
"Block Group 3, Census Tract 2973, Los Angeles County, California",822,06,037,297300,3,060372973003
"Block Group 2, Census Tract 2966, Los Angeles County, California",751,06,037,296600,2,060372966002
"Block Group 3, Census Tract 2966, Los Angeles County, California",968,06,037,296600,3,060372966003
"Block Group 4, Census Tract 2966, Los Angeles County, California",2105,06,037,296600,4,060372966004
"Block Group 1, Census Tract 2975, Los Angeles County, California",1788,06,037,297500,1,060372975001
"Block Group 2, Census Tract 2975, Los Angeles County, California",710,06,037,297500,2,060372975002
"Block Group 3, Census Tract 2975, Los Angeles County, California",803,06,037,297500,3,060372975003
"Block Group 2, Census Tract 3004, Los Angeles County, California",710,06,037,300400,2,060373004002
"Block Group 4, Census Tract 3004, Los Angeles County, California",1028,06,037,300400,4,060373004004
"Block Group 1, Census Tract 3004, Los Angeles County, California",942,06,037,300400,1,060373004001
"Block Group 6, Census Tract 3004, Los Angeles County, California",1123,06,037,300400,6,060373004006
"Block Group 1, Census Tract 2655.10, Los Angeles County, California",3135,06,037,265510,1,060372655101
"Block Group 2, Census Tract 2655.10, Los Angeles County, California",1651,06,037,265510,2,060372655102
"Block Group 2, Census Tract 2675.01, Los Angeles County, California",2387,06,037,267501,2,060372675012
"Block Group 3, Census Tract 2675.01, Los Angeles County, California",1843,06,037,267501,3,060372675013
"Block Group 4, Census Tract 9200.31, Los Angeles County, California",1588,06,037,920031,4,060379200314
"Block Group 2, Census Tract 2718.02, Los Angeles County, California",2829,06,037,271802,2,060372718022
"Block Group 3, Census Tract 2732, Los Angeles County, California",597,06,037,273200,3,060372732003
"Block Group 4, Census Tract 2732, Los Angeles County, California",1061,06,037,273200,4,060372732004
"Block Group 1, Census Tract 2732, Los Angeles County, California",533,06,037,273200,1,060372732001
"Block Group 2, Census Tract 2752, Los Angeles County, California",1677,06,037,275200,2,060372752002
"Block Group 3, Census Tract 2183, Los Angeles County, California",889,06,037,218300,3,060372183003
"Block Group 5, Census Tract 2183, Los Angeles County, California",925,06,037,218300,5,060372183005
"Block Group 1, Census Tract 2184, Los Angeles County, California",1997,06,037,218400,1,060372184001
"Block Group 3, Census Tract 2184, Los Angeles County, California",682,06,037,218400,3,060372184003
"Block Group 2, Census Tract 2184, Los Angeles County, California",1237,06,037,218400,2,060372184002
"Block Group 2, Census Tract 2197, Los Angeles County, California",1334,06,037,219700,2,060372197002
"Block Group 1, Census Tract 2197, Los Angeles County, California",1185,06,037,219700,1,060372197001
"Block Group 2, Census Tract 2200, Los Angeles County, California",1071,06,037,220000,2,060372200002
"Block Group 5, Census Tract 2200, Los Angeles County, California",993,06,037,220000,5,060372200005
"Block Group 1, Census Tract 2200, Los Angeles County, California",1684,06,037,220000,1,060372200001
"Block Group 2, Census Tract 2211.10, Los Angeles County, California",3022,06,037,221110,2,060372211102
"Block Group 1, Census Tract 2211.10, Los Angeles County, California",815,06,037,221110,1,060372211101
"Block Group 2, Census Tract 2211.20, Los Angeles County, California",1690,06,037,221120,2,060372211202
"Block Group 3, Census Tract 2225, Los Angeles County, California",1614,06,037,222500,3,060372225003
"Block Group 2, Census Tract 2225, Los Angeles County, California",2422,06,037,222500,2,060372225002
"Block Group 2, Census Tract 2240.20, Los Angeles County, California",1491,06,037,224020,2,060372240202
"Block Group 1, Census Tract 1092, Los Angeles County, California",663,06,037,109200,1,060371092001
"Block Group 1, Census Tract 1417, Los Angeles County, California",524,06,037,141700,1,060371417001
"Block Group 2, Census Tract 1092, Los Angeles County, California",1203,06,037,109200,2,060371092002
"Block Group 2, Census Tract 1344.22, Los Angeles County, California",3219,06,037,134422,2,060371344222
"Block Group 1, Census Tract 1344.22, Los Angeles County, California",1593,06,037,134422,1,060371344221
"Block Group 3, Census Tract 1417, Los Angeles County, California",741,06,037,141700,3,060371417003
"Block Group 2, Census Tract 1417, Los Angeles County, California",1792,06,037,141700,2,060371417002
"Block Group 2, Census Tract 5711.01, Los Angeles County, California",903,06,037,571101,2,060375711012
